"ts_code","symbol","industry","name","list_date"
"600138.SH","600138","旅游景点","中青旅","19971203"
"600141.SH","600141","农药化肥","兴发集团","19990616"
"600143.SH","600143","塑料","金发科技","20040623"
"600148.SH","600148","汽车配件","长春一东","19980520"
"600149.SH","600149","综合类","廊坊发展","19991014"
"600150.SH","600150","船舶","中国船舶","19980520"
"600151.SH","600151","汽车配件","航天机电","19980605"
"600152.SH","600152","电气设备","维科技术","19980609"
"600153.SH","600153","仓储物流","建发股份","19980616"
"600155.SH","600155","证券","华创云信","19980918"
"600156.SH","600156","纺织","华升股份","19980527"
"600157.SH","600157","火力发电","永泰能源","19980513"
"600158.SH","600158","文教休闲","中体产业","19980327"
"600159.SH","600159","区域地产","大龙地产","19980526"
"600160.SH","600160","化工原料","巨化股份","19980626"
"600161.SH","600161","生物制药","天坛生物","19980616"
"600162.SH","600162","全国地产","香江控股","19980609"
"600163.SH","600163","新型电力","中闽能源","19980602"
"600165.SH","600165","化工原料","ST宁科","19980529"
"600166.SH","600166","汽车整车","福田汽车","19980602"
"600167.SH","600167","供气供热","联美控股","19990128"
"600168.SH","600168","水务","武汉控股","19980427"
"600169.SH","600169","工程机械","太原重工","19980904"
"600170.SH","600170","建筑工程","上海建工","19980623"
"600171.SH","600171","半导体","上海贝岭","19980924"
"600172.SH","600172","矿物制品","黄河旋风","19981126"
"600173.SH","600173","全国地产","卧龙新能","19990415"
"600176.SH","600176","玻璃","中国巨石","19990422"
"600177.SH","600177","服饰","雅戈尔","19981119"
"600178.SH","600178","汽车配件","东安动力","19981014"
"600179.SH","600179","水运","安通控股","19981104"
"600180.SH","600180","仓储物流","瑞茂通","19980703"
"600182.SH","600182","汽车配件","S佳通","19990507"
"600183.SH","600183","元器件","生益科技","19981028"
"600184.SH","600184","专用机械","光电股份","20031106"
"600185.SH","600185","区域地产","珠免集团","19990611"
"600186.SH","600186","食品","莲花控股","19980825"
"600187.SH","600187","水务","国中水务","19981111"
"600188.SH","600188","煤炭开采","兖矿能源","19980701"
"600189.SH","600189","软饮料","泉阳泉","19981007"
"600190.SH","600190","港口","*ST锦港","19990609"
"600191.SH","600191","食品","华资实业","19981210"
"600192.SH","600192","电气设备","长城电工","19981224"
"600193.SH","600193","装修装饰","*ST创兴","19990527"
"600195.SH","600195","农业综合","中牧股份","19990107"
"600196.SH","600196","化学制药","复星医药","19980807"
"600197.SH","600197","白酒","伊力特","19990916"
"600198.SH","600198","通信设备","大唐电信","19981021"
"600199.SH","600199","白酒","金种子酒","19980812"
"600200.SH","600200","化学制药","*ST苏吴","19990401"
"600201.SH","600201","农业综合","生物股份","19990115"
"600202.SH","600202","专用机械","哈空调","19990603"
"600203.SH","600203","元器件","福日电子","19990514"
"600206.SH","600206","半导体","有研新材","19990319"
"600207.SH","600207","电气设备","安彩高科","19990714"
"600208.SH","600208","全国地产","衢州发展","19990623"
"600210.SH","600210","广告包装","紫江企业","19990824"
"600211.SH","600211","生物制药","西藏药业","19990721"
"600212.SH","600212","电气设备","绿能慧充","19990817"
"600215.SH","600215","专用机械","派斯林","19990909"
"600216.SH","600216","化学制药","浙江医药","19991021"
"600217.SH","600217","环境保护","中再资环","19991216"
"600218.SH","600218","汽车配件","全柴动力","19981203"
"600219.SH","600219","铝","南山铝业","19991223"
"600221.SH","600221","空运","海航控股","19991125"
"600222.SH","600222","中成药","太龙药业","19991105"
"600223.SH","600223","日用化工","福瑞达","20000113"
"600226.SH","600226","供气供热","亨通股份","19991116"
"600227.SH","600227","农药化肥","赤天化","20000221"
"600228.SH","600228","互联网","*ST返利","19990119"
"600229.SH","600229","出版业","城市传媒","20000309"
"600230.SH","600230","化工原料","沧州大化","20000406"
"600231.SH","600231","普钢","凌钢股份","20000511"
"600232.SH","600232","纺织机械","金鹰股份","20000602"
"600233.SH","600233","仓储物流","圆通速递","20000608"
"600234.SH","600234","装修装饰","科新发展","20000615"
"600235.SH","600235","造纸","民丰特纸","20000615"
"600236.SH","600236","水力发电","桂冠电力","20000323"
"600237.SH","600237","元器件","铜峰电子","20000609"
"600238.SH","600238","红黄酒","*ST椰岛","20000120"
"600239.SH","600239","区域地产","云南城投","19991202"
"600241.SH","600241","电气设备","时代万恒","20001128"
"600243.SH","600243","运输设备","*ST海华","20001120"
"600246.SH","600246","区域地产","万通发展","20000922"
"600248.SH","600248","建筑工程","陕建股份","20000622"
"600249.SH","600249","日用化工","两面针","20040130"
"600250.SH","600250","商贸代理","南京商旅","20010306"
"600251.SH","600251","农业综合","冠农股份","20030609"
"600252.SH","600252","中成药","中恒集团","20001130"
"600255.SH","600255","小金属","鑫科材料","20001122"
"600256.SH","600256","石油开采","广汇能源","20000526"
"600257.SH","600257","渔业","大湖股份","20000612"
"600258.SH","600258","酒店餐饮","首旅酒店","20000601"
"600259.SH","600259","小金属","广晟有色","20000525"
"600261.SH","600261","家用电器","阳光照明","20000720"
"600262.SH","600262","专用机械","北方股份","20000630"
"600265.SH","600265","林业","ST景谷","20000825"
"600266.SH","600266","区域地产","城建发展","19990203"
"600267.SH","600267","化学制药","海正药业","20000725"
"600268.SH","600268","电气设备","国电南自","19991118"
"600269.SH","600269","路桥","赣粤高速","20000518"
"600271.SH","600271","软件服务","航天信息","20030711"
"600272.SH","600272","医药商业","开开实业","20010228"
"600273.SH","600273","化工原料","嘉化能源","20030627"
"600276.SH","600276","化学制药","恒瑞医药","20001018"
"600278.SH","600278","商贸代理","东方创业","20000712"
"600279.SH","600279","港口","重庆港","20000731"
"600280.SH","600280","百货","中央商场","20000926"
"600281.SH","600281","小金属","华阳新材","20001109"
"600282.SH","600282","普钢","南钢股份","20000919"
"600283.SH","600283","水务","钱江水利","20001018"
"600284.SH","600284","建筑工程","浦东建设","20040316"
"600285.SH","600285","中成药","羚锐制药","20001018"
"600287.SH","600287","商贸代理","ST舜天","20000901"
"600288.SH","600288","元器件","大恒科技","20001129"
"600289.SH","600289","软件服务","*ST信通","20000720"
"600292.SH","600292","环境保护","远达环保","20001101"
"600293.SH","600293","玻璃","三峡新材","20000919"
"600295.SH","600295","特种钢","鄂尔多斯","20010426"
"600298.SH","600298","食品","安琪酵母","20000818"
"600299.SH","600299","饲料","安迪苏","20000420"
"600300.SH","600300","软饮料","维维股份","20000630"
"600301.SH","600301","小金属","华锡有色","20000712"
"600302.SH","600302","纺织机械","标准股份","20001213"
"600303.SH","600303","汽车整车","曙光股份","20001226"
"600305.SH","600305","食品","恒顺醋业","20010206"
"600307.SH","600307","普钢","酒钢宏兴","20001220"
"600308.SH","600308","造纸","华泰股份","20000928"
"600309.SH","600309","化工原料","万华化学","20010105"
"600310.SH","600310","水力发电","广西能源","20010228"
"600312.SH","600312","电气设备","平高电气","20010221"
"600313.SH","600313","种植业","农发种业","20010119"
"600315.SH","600315","日用化工","上海家化","20010315"
"600316.SH","600316","航空","洪都航空","20001215"
"600318.SH","600318","多元金融","新力金融","20001208"
"600319.SH","600319","化工原料","亚星化学","20010326"
"600320.SH","600320","专用机械","振华重工","20001221"
"600322.SH","600322","区域地产","津投城开","20010910"
"600323.SH","600323","环境保护","瀚蓝环境","20001225"
"600325.SH","600325","区域地产","华发股份","20040225"
"600326.SH","600326","水泥","西藏天路","20010116"
"600327.SH","600327","医疗保健","大东方","20020625"
"600328.SH","600328","化工原料","中盐化工","20001222"
"600329.SH","600329","中成药","达仁堂","20010606"
"600330.SH","600330","专用机械","天通股份","20010118"
"600331.SH","600331","农药化肥","宏达股份","20011220"
"600332.SH","600332","中成药","白云山","20010206"
"600333.SH","600333","供气供热","长春燃气","20001211"
"600335.SH","600335","汽车服务","国机汽车","20010305"
"600336.SH","600336","家用电器","澳柯玛","20001229"
"600337.SH","600337","家居用品","美克家居","20001127"
"600338.SH","600338","铅锌","西藏珠峰","20001227"
"600339.SH","600339","石油开采","中油工程","20001225"
"600340.SH","600340","园区开发","华夏幸福","20031230"
"600343.SH","600343","机械基件","航天动力","20030408"
"600345.SH","600345","通信设备","长江通信","20001222"
"600346.SH","600346","石油加工","恒力石化","20010820"
"600348.SH","600348","煤炭开采","华阳股份","20030821"
"600350.SH","600350","路桥","山东高速","20020318"
"600351.SH","600351","中成药","亚宝药业","20020926"
"600352.SH","600352","染料涂料","浙江龙盛","20030801"
"600353.SH","600353","元器件","旭光电子","20021120"
"600354.SH","600354","种植业","敦煌种业","20040115"
"600355.SH","600355","专用机械","*ST精伦","20020613"
"600356.SH","600356","造纸","恒丰纸业","20010419"
"600358.SH","600358","广告包装","ST联合","20000922"
"600359.SH","600359","种植业","新农开发","19990429"
"600360.SH","600360","半导体","*ST华微","20010316"
"600361.SH","600361","铝","创新新材","20011129"
"600362.SH","600362","铜","江西铜业","20020111"
"600363.SH","600363","元器件","联创光电","20010329"
"600365.SH","600365","互联网","ST通葡","20010115"
"600366.SH","600366","矿物制品","宁波韵升","20001030"
"600367.SH","600367","化工原料","红星发展","20010320"
"600368.SH","600368","路桥","五洲交通","20001221"
"600369.SH","600369","证券","西南证券","20010109"
"600370.SH","600370","化工原料","三房巷","20030306"
"600371.SH","600371","种植业","万向德农","20020916"
"600372.SH","600372","航空","中航机载","20010706"
"600373.SH","600373","出版业","中文传媒","20020304"
"600375.SH","600375","汽车整车","汉马科技","20030401"
"600376.SH","600376","区域地产","首开股份","20010312"
"600377.SH","600377","路桥","宁沪高速","20010116"
"600378.SH","600378","化工原料","昊华科技","20010111"
"600379.SH","600379","电气设备","宝光股份","20020116"
"600380.SH","600380","化学制药","健康元","20010608"
"600381.SH","600381","医疗保健","*ST春天","20010508"
"600382.SH","600382","普钢","广东明珠","20010118"
"600383.SH","600383","全国地产","金地集团","20010412"
"600386.SH","600386","汽车服务","北巴传媒","20010216"
"600387.SH","600387","","退海越","20040218"
"600388.SH","600388","环境保护","龙净环保","20001229"
"600389.SH","600389","农药化肥","江山股份","20010110"
"600390.SH","600390","多元金融","五矿资本","20010115"
"600391.SH","600391","航空","航发科技","20011212"
"600392.SH","600392","小金属","盛和资源","20030529"
"600395.SH","600395","煤炭开采","盘江股份","20010531"
"600396.SH","600396","火力发电","华电辽能","20010328"
"600397.SH","600397","煤炭开采","安源煤业","20020702"
"600398.SH","600398","服饰","海澜之家","20001228"
"600399.SH","600399","特种钢","抚顺特钢","20001229"
"600400.SH","600400","服饰","红豆股份","20010108"
"600403.SH","600403","煤炭开采","大有能源","20031009"
"600405.SH","600405","电气设备","动力源","20040401"
"600406.SH","600406","电气设备","国电南瑞","20031016"
"600408.SH","600408","焦炭加工","安泰集团","20030212"
"600409.SH","600409","化纤","三友化工","20030618"
"600410.SH","600410","软件服务","华胜天成","20040427"
"600415.SH","600415","商品城","小商品城","20020509"
"600416.SH","600416","电气设备","湘电股份","20020718"
"600418.SH","600418","汽车整车","江淮汽车","20010824"
"600419.SH","600419","乳制品","天润乳业","20010628"
"600420.SH","600420","化学制药","国药现代","20040616"
"600421.SH","600421","专用机械","*ST华嵘","20040607"
"600422.SH","600422","中成药","昆药集团","20001206"
"600423.SH","600423","农药化肥","柳化股份","20030717"
"600425.SH","600425","水泥","青松建化","20030724"
"600426.SH","600426","农药化肥","华鲁恒升","20020620"
"600428.SH","600428","水运","中远海特","20020418"
"600429.SH","600429","乳制品","三元股份","20030915"
"600433.SH","600433","造纸","冠豪高新","20030619"
"600435.SH","600435","专用机械","北方导航","20030704"
"600436.SH","600436","中成药","片仔癀","20030616"
"600438.SH","600438","电气设备","通威股份","20040302"
"600439.SH","600439","服饰","瑞贝卡","20030710"
"600444.SH","600444","专用机械","国机通用","20040219"
